Autobesitz,Autoleistung,Zeitkarte,Fuehrerschein,Autozugang,Fahrradzugang,Gegenstandstransport,Personentransport,Campusbewohner,PLZ,Geschlecht,Alter,Haushalt,Kinder,Bildungsabschluss,Bildungsabschluss2,Einkommen,SD18_01,Gruppe,Taetigkeit_2019,V903_01,V903_02,V903_03,V903_04,V903_05,V903_06,V903_07,V903_08,V903_09,V904,V904x01,V904x02,V905,Sharing_2019,Sharing_2019_Carsharing,Sharing_2019_Bikesharing,Sharing_2019_Roller,Sharing_2019_andere,Sharing_2019_nein,V001,V003_01,V003_02,V003_03,V003_04,V003_05,V003_06,V003_07,V003_08,V003_09,V004,V004x01,V004x02,V004x03,V005,V007_CN,Sharing_2020,Sharing_2020_Carsharing,Sharing_2020_Bikesharing,Sharing_2020_Roller,Sharing_2020_andere,Sharing_2020_nein,Entfernung_Wohnort_Campus,Bereitschaft_Sharing,Anzahl_Anforderungen_Sharing,Anforderungen1,Anforderungen2,Anforderungen3,Anforderungen4,Anforderungen5,Anforderungen6,Anforderungen7,Anforderungen8,Anforderungen9,Anzahl_gewaehlter_Sharing_Verkehrsmittel,desired_Sharing_Autos,desired_Sharing_Fahrräder,desired_Sharing_Lastenräder,desired_Sharing_Roller,desired_Sharing_Sonstige,desired_Sharing_Sonstige_open,Bereitschaft_Sharing2
1,,1,1,1,4,2,1,1,855,2,2,,,7,,6,,1,1,-1,11,-9,-9,-9,-9,-9,-9,-9,0,,,2,1,1,1,1,1,2,,-9,-9,-9,-9,1,-9,-9,-9,-9,0,,,,1,1,1,1,1,1,1,2,550,4,2,Preisgünstig,Einfache Anmeldung,,,,,,,,1,2,1,1,1,1,,1
22,,2,1,1,1,2,1,1,453,2,2,,,7,,6,,1,1,101,-9,-9,-1,-9,-9,-9,-9,-9,0,,,2,1,1,1,1,1,2,,-9,-9,-9,101,-9,-9,-9,-9,-9,0,,,,1,1,1,1,1,1,1,2,640,4,2,Unkompliziert,Gute Verfügbarkeit,,,,,,,,2,2,1,1,2,1,,1
22,,1,1,3,2,2,2,1,64,2,2,,,7,,6,,1,1,-1,26,-9,78,-1,46,47,-9,-9,0,,,2,2,2,1,2,1,1,,17,9,-9,66,-9,31,9,11,-9,0,,,,2,2,2,2,1,2,1,1,460,1,3,Einfacher Zugang ü. App/ Nutzerfreundlichkeit,Ausreichende Menge an Poolfahrzeugen,"Übersichtliche Kostenstruktur (Abo, Einmalzahlung, ähnliches)",,,,,,,2,2,1,1,2,1,,1
1,,2,1,2,1,2,1,1,371,2,2,,,7,,4,,1,2,,,,,,,,,,,,,,,,,,,,1,8,1,1,91,1,1,1,1,1,0,,,,2,1,1,1,1,1,1,2,400,1,3,einfache Registrierung und Nutzungsmöglichkeit,Keine hohe Kosten,Genügend Fahrzeuge,,,,,,,1,1,1,1,2,1,,1
31,3,2,1,4,-9,4,4,1,728,2,2,,,10,BA,6,,1,1,81,34,-9,-9,-9,-9,-9,-9,-9,0,,,4,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,225,1,0,,,,,,,,,,0,1,1,1,1,1,,1
32,5,2,1,4,3,3,2,1,855,2,2,,,8,,6,,1,1,84,-9,-9,20,23,24,9,-9,-9,0,,,2,1,1,1,1,1,2,,101,20,-9,-9,-9,20,-9,-9,1,0,,,,2,1,1,1,1,1,1,2,650,5,0,,,,,,,,,,1,1,2,1,1,1,,0
32,6,2,1,4,4,2,2,1,834,2,2,,,8,,6,,1,1,92,6,-9,4,-9,-9,-9,-9,-9,0,,,2,1,1,1,1,1,2,,56,-9,-9,-9,-9,-9,-9,-9,-9,0,,,,1,1,1,1,1,1,1,2,124,4,2,ausreichend verfügbar,günstig,,,,,,,,3,2,2,1,2,1,,1
31,5,2,1,4,1,2,2,2,852,2,2,2,2,8,,6,,1,1,90,3,-9,10,-9,-9,-9,-9,-9,0,,,2,1,1,1,1,1,2,,53,-9,-9,52,-9,-9,-9,-9,-9,0,,,,1,1,1,1,1,1,1,2,64,4,3,gute Verfügbarkeit ,kostengünstig,durchdachtes Konzept,,,,,,,2,1,2,1,2,1,,1
32,3,2,1,4,4,2,1,1,410,1,2,,,7,,4,,1,2,,,,,,,,,,,,,,,,,,,,1,24,-9,-9,83,-9,-9,-9,-9,-9,0,,,,4,1,1,1,1,1,1,2,660,1,3,gute Verfügbarkeit,unkompliziertes Handling ,günstig,,,,,,,2,2,1,1,2,1,,1
31,6,1,1,4,4,2,2,1,886,2,2,,,7,,6,,1,1,101,-9,-9,-9,-9,-9,-9,-9,-9,0,,,2,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,220,4,3,Verfügbarkeit,Kostenfreundlich,Wenig Aufwand für die Nutzung ,,,,,,,2,2,1,2,1,1,,1
32,3,2,1,4,4,3,3,1,637,1,2,,,7,,4,,1,2,,,,,,,,,,,,,,,,,,,,1,86,-9,-9,16,-9,-9,-9,-9,-9,0,,,,1,1,1,1,1,1,1,2,377,1,2,günstig,"einfache Organisation (Internet, Mobile App)",,,,,,,,1,1,1,1,2,1,,1
1,,2,1,3,1,3,1,1,655,2,2,,,7,,10,,1,1,-9,13,-9,101,-9,101,-9,-1,-9,0,,,4,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,400,4,2,Unkomplizierte Abwicklung,Auch mit zivilen Führerscheinen Nutzbar,,,,,,,,2,2,2,1,1,1,,1
31,3,2,1,4,4,2,1,2,854,1,6,3,1,7,,6,,3,1,101,2,-9,-9,-9,-9,-9,-9,-9,0,,,5,1,1,1,1,1,2,,101,-9,-9,-9,-9,-9,-9,-9,-9,0,,,,4,1,1,1,1,1,1,2,50,4,4,schnelle Verfügbarkeit,Kostengünstig,einfache Abrechnung,"verschiedene Größen (Ladevolumen, Anzahl der Mitfahrer...)",,,,,,4,2,2,2,2,1,,1
31,5,2,1,3,4,2,1,2,818,2,6,2,2,8,,7,,3,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,,,-9,1,1,1,1,1,1,1,32,-9,-9,-9,86,-9,-9,-9,-9,0,,,,4,1,1,1,1,1,1,2,11,1,1,"ausreichende Verfügbarkeit, einfache Handhabung",,,,,,,,,1,2,1,1,1,1,,1
31,5,2,1,4,4,2,1,1,830,2,2,,,7,,6,Weiter entfernte Städte fahre ich nun immer mit Zug an. Standorte zu denen ich oft umsteigen muss werden mit dem Auto angefahren,1,1,97,4,-9,-1,-9,-1,-9,-9,-9,0,,,4,1,1,1,1,1,2,,4,-9,-9,-9,-9,-9,-9,1,-9,0,,,,1,1,1,1,1,1,1,2,65,4,1,Mein Auto müsst kaputt sein und das sharing unkompliziert mit paypal bezahlbar,,,,,,,,,1,1,1,1,2,1,,1
31,5,2,1,4,4,2,2,1,646,2,2,,,8,,6,,1,1,96,-9,-9,5,-9,-9,-9,-9,-9,0,,,4,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,400,1,2,Einfach zugänglich,,Unkompliziert ,,,,,,,2,2,1,2,1,1,,1
32,3,2,1,4,4,3,2,1,707,2,2,,,7,,6,,1,1,101,-9,-9,-9,-9,-9,-9,-9,-9,0,,,2,1,1,1,1,1,2,,101,-9,-9,-9,-9,-9,-9,-9,-9,0,,,,2,1,1,1,1,1,1,2,220,1,0,,,,,,,,,,1,1,1,1,1,2,keine,1
22,,1,1,2,1,4,1,1,890,2,2,,,7,,6,Es ist sehr mühsam schwere Lasten wie Gepäck vom der U-Bahn Haltestelle Neuperlach-Süd zur Uni zu Fuß zu transportieren. Das Bahnfahren an sich ist ok. Aber ein Auto ist mir einfach zu teuer. E-Scooter wären wirklich hilfreich. Auch innerhalb des Uni-Gelände. Anbieter gibt es genügend. Es liegt also an der Universität ob man weiterhin der gesellschaftlichen Entwicklung mal wieder Jahre hinterher hinkt oder ob man etwas anstoßen möchte. ,1,2,,,,,,,,,,,,,,,,,,,,1,-9,-9,-9,90,-9,101,-9,-9,-9,0,,,,4,1,1,1,1,1,1,2,156,1,3,Einfache Bedienbarkeit per App.  ,Sichere Zahlungsabwicklung mittels Paypal.,Ausreichende Kapazitäten - 50 E-Scooter wären bspw. viel zu wenig --> Man muss sich auf die Verfügbarkeit nahezu sehr sicher verlassen können. ,,,,,,,3,1,2,1,2,2,E-Scooter,1
1,,2,2,1,2,3,1,1,857,2,2,,,7,,4,,1,2,,,,,,,,,,,,,,,,,,,,1,1,14,1,101,1,31,1,1,1,0,,,,2,1,1,1,1,1,1,2,25,1,0,,,,,,,,,,1,2,1,1,1,1,,1
32,4,2,1,4,4,3,3,1,951,1,2,,,8,,6,,1,1,63,-9,-9,62,-9,77,-9,-9,-9,0,,,2,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,300,5,0,,,,,,,,,,1,1,1,1,2,1,,0
32,2,2,1,4,4,4,1,1,534,2,2,,,7,,6,,1,1,101,-9,-9,-9,-9,-9,-9,-1,-9,0,,,2,1,1,1,1,1,2,,13,-9,-9,88,-9,-9,-9,-9,-9,0,,,,1,1,1,1,1,1,1,2,550,5,4,Unkompliziert,Günstig,Ständig Verfügbar,Ordentliche Instandhaltung und nicht nach gewisser Zeit verwahrlosen,,,,,,3,1,2,2,2,1,,0
31,2,2,1,4,1,3,2,1,854,2,2,,,8,,6,,1,1,94,1,11,1,1,4,3,1,1,0,,,4,1,1,1,1,1,2,,84,2,31,1,1,1,1,1,1,0,,,,2,1,1,1,1,1,1,2,55,4,3,Günstig,Ausreichend vorhanden,Flexibel,,,,,,,2,2,2,1,1,1,,1
1,,2,1,2,2,2,1,1,371,2,2,,,7,,4,,1,2,,,,,,,,,,,,,,,,,,,,1,25,1,1,87,1,1,1,1,1,0,,,,2,1,1,1,1,1,1,2,500,4,3,Einfache Abwicklung ,faire Preise,genug Kapazitäten,,,,,,,2,2,1,1,2,1,,1
1,,2,1,2,2,3,2,1,926,2,2,,,8,,6,,1,1,65,54,-9,53,-9,-9,-9,-9,-9,0,,,2,2,2,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,220,1,2,Ausreichende Verfügbarkeit,Finanziell im Rahmen,,,,,,,,1,2,1,1,1,1,,1
32,3,2,1,4,1,3,2,1,786,2,2,,,8,,6,/,1,1,101,-9,-9,-9,-9,-9,-9,-9,-9,0,,,4,1,1,1,1,1,2,,101,-9,-9,-9,-9,-9,-9,-9,-9,0,,,,2,1,1,1,1,1,1,2,320,4,1,unkomplizierte Nutzung,,,,,,,,,2,1,2,1,2,1,,1
31,3,1,1,3,4,2,1,1,866,2,6,,,7,,9,,3,1,18,-9,-9,87,-9,-9,-9,-9,-9,0,,,4,1,1,1,1,1,2,,91,-9,-9,15,-9,-9,-9,-9,-9,0,,,,4,1,1,1,1,1,1,2,105,1,1,"günstig, schnell verfügbar, einfache Nutzung (""Anmietung""/""Rückgabe"")",,,,,,,,,3,2,2,1,2,1,,1
31,5,1,1,3,4,3,1,2,,2,2,2,1,10,M.Sc.,8,,4,1,4,-9,-9,96,7,-9,-9,-9,-9,0,,,5,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,48,5,0,,,,,,,,,,2,1,2,1,2,1,,0
32,3,2,1,4,4,2,1,1,248,2,2,,,7,,4,,1,2,,,,,,,,,,,,,,,,,,,,1,4,-9,-9,96,-9,-9,-9,-9,-9,0,,,,1,1,1,1,1,1,1,2,934,5,0,,,,,,,,,,1,1,1,1,1,2,/,0
32,6,2,1,4,1,3,2,1,421,2,2,,,7,,6,,1,2,,,,,,,,,,,,,,,,,,,,1,74,-9,-9,75,-9,-9,-9,-9,-9,0,,,,2,1,1,1,1,1,1,2,622,1,3,Verfügbarkeit,günstig,Erreichbarkeit,,,,,,,3,2,2,1,2,1,,1
31,2,2,1,4,2,3,2,1,883,2,2,,,7,,6,,1,2,,,,,,,,,,,,,,,,,,,,1,101,-9,14,-9,-9,-9,-9,-9,-9,0,,,,4,1,1,1,1,1,1,2,180,5,0,,,,,,,,,,0,1,1,1,1,1,,0
1,,2,1,1,1,2,1,1,672,2,2,,,7,,6,,1,1,-9,-9,-1,101,-9,-1,-1,-9,-9,0,,,2,1,1,1,1,1,2,,-9,-9,-9,71,-9,-9,-9,-9,-9,0,,,,2,1,1,1,1,1,1,2,270,5,0,,,,,,,,,,1,1,1,1,2,1,,0
32,2,2,1,4,4,4,4,1,471,2,2,,,8,,6,,1,1,79,-9,-9,12,-9,-9,-9,-9,-9,0,,,2,1,1,1,1,1,2,,75,-9,-9,29,-9,-9,-9,-9,-9,0,,,,1,1,1,1,1,1,1,2,680,4,2,günstig,hohe Geschwindigkeit,,,,,,,,1,1,1,1,2,1,,1
22,,2,1,3,4,2,1,1,881,2,2,,,7,,6,,1,1,25,-9,-9,-1,-1,7,-9,90,-9,0,,,4,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,192,5,2,Rentables monatliches Abonnement für Scooter.,Fahrradanhänger möglichst stundenweise mietbar.,,,,,,,,2,1,1,1,2,2,Fahrradanhänger,0
31,4,2,1,4,4,4,2,1,933,2,6,,,3,,10,,3,1,101,1,1,1,1,1,1,1,1,0,,,4,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,133,4,1,Sehr kostengünstig,,,,,,,,,2,2,1,1,2,1,,1
32,5,2,1,4,2,3,3,1,476,1,2,,,8,,6,,1,1,22,23,7,76,-9,-9,-9,-9,-9,0,,,2,1,1,1,1,1,2,,50,-9,-9,51,-9,-9,-9,-9,-9,0,,,,1,1,2,2,1,1,1,1,707,1,0,,,,,,,,,,2,1,2,1,2,1,,1
22,,2,1,2,3,2,2,1,687,1,2,,,7,,6,,1,1,27,48,-9,70,-9,-9,-9,-9,-9,0,,,2,2,2,1,1,1,1,,-9,1,1,101,-9,-9,-9,-9,-9,0,,,,2,1,1,1,1,1,1,2,350,1,1,Unkompliziert und günstig ,,,,,,,,,2,2,2,1,1,1,,1
32,1,2,1,4,1,3,1,1,533,2,2,,,8,,4,,1,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,550,1,3,"mind. 100km Umkreis, für Tagesausflüge in die Alpen",faires Preis-Leistungs-Verhältnis,Geräumigkeit,,,,,,,1,2,1,1,1,1,,1
32,2,2,1,4,3,2,1,1,880,2,2,,,7,,6,,1,1,92,87,-9,-9,-9,-9,-9,-9,-9,0,,,2,2,2,1,1,1,1,,28,4,-9,-9,-9,32,-9,-9,-9,1,ZUG,,,1,1,1,1,1,1,1,2,220,1,2,In der Nähe der Tore sein ,Es müsste sich darum gekümmert werden (genügend Räder/Roller/Autos im umkreis),,,,,,,,3,2,2,1,2,1,,1
21,,2,1,3,1,4,2,1,892,2,2,,,7,,4,,1,2,,,,,,,,,,,,,,,,,,,,1,36,9,1,81,1,1,1,1,1,0,,,,4,2,2,2,1,1,2,1,180,4,2,"Günstig, besser noch umsonst",Unkompliziert,,,,,,,,1,1,2,1,1,1,,1
32,4,2,1,3,4,1,1,2,855,2,2,2,2,8,,7,Ich laufe von meiner Wohnung zum Campus ca 1km.,4,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,1,4,0,,,,,,,,,,2,1,2,1,2,1,,1
32,2,2,1,4,1,2,2,2,,2,2,4,1,8,,6,,1,1,101,-9,-9,-9,-9,-9,-9,-9,-9,0,,,4,1,1,1,1,1,2,,101,-9,-9,-9,-9,-9,-9,-9,-9,0,,,,1,1,1,1,1,1,1,2,80,4,2,Preis darf nicht zu teuer sein,alle wichtigen Anbindungen müssen erreichbar sein,,,,,,,,1,2,1,1,1,1,,1
31,3,2,1,4,3,3,3,1,940,2,2,,,8,,6,,1,1,60,27,-9,27,-9,50,10,-9,-9,0,,,2,1,1,1,1,1,2,,26,4,-9,8,85,60,-9,-9,-9,0,,,,1,1,1,1,1,1,1,2,220,4,0,,,,,,,,,,2,1,2,1,2,1,,1
32,3,2,1,4,4,2,1,2,855,2,6,2,2,8,,9,,4,1,11,-9,-9,-9,15,101,-9,-9,-9,0,,,5,1,1,1,1,1,2,,17,-9,-9,-9,-9,101,-9,-9,-9,0,,,,4,1,1,1,1,1,1,2,1,4,3,kostengünstig,hochverfügbar,einfache Nutzbarkeit,,,,,,,2,1,2,1,2,1,,1
1,,2,1,2,4,2,1,2,815,2,2,3,1,7,,6,,3,1,15,-9,-9,-1,89,-9,-9,-9,-9,0,,,5,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,6,1,3,,App-Anbindung,Günstige Preise,Unkomplizierter Gebrauch / Anmeldung ,,,,,,1,1,1,1,2,1,,1
1,,2,1,1,4,2,1,2,813,2,2,2,2,7,,6,,1,2,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,101,1,1,1,1,0,,,,5,1,1,1,1,1,1,2,12,1,1,"Einfache Nutzbarkeit (Anmeldung/Buchung, Bezahlung, Zugang und Abgabe), ergonomisch leicht einstellbar, gut gewartet.",,,,,,,,,1,1,1,2,1,1,,1
1,,2,1,1,1,1,1,1,855,2,2,,,7,,4,,1,1,-1,-1,-9,98,-9,-9,-9,-9,-9,0,,,1,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,200,4,2,günstig,verfügbar,,,,,,,,2,2,2,1,1,1,,1
31,4,2,1,4,4,4,1,1,360,2,2,,,8,,7,,3,1,101,-1,-1,4,-1,-9,-9,-9,-9,0,,,2,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,397,1,3,permanente Verfügbarkeit,Gleich teuer wie mein eigenes KFZ,unkomplizierte und spontane Verfügbarkeit,,,,,,,1,2,1,1,1,1,,1
22,,2,1,4,4,3,2,1,861,2,2,,,7,,4,,1,2,,,,,,,,,,,,,,,,,,,,1,84,10,-9,22,-9,-9,-9,-9,-9,0,,,,4,1,1,1,1,1,1,2,80,1,0,,,,,,,,,,0,1,1,1,1,1,,1
32,6,2,1,4,4,2,1,1,263,2,2,,,7,,6,,1,1,4,-1,-9,101,-9,-9,-9,-9,-9,0,,,4,1,1,1,1,1,2,,19,-9,-9,88,-9,-9,-9,-9,-9,0,,,,2,1,1,1,1,1,1,2,823,5,0,,,,,,,,,,1,1,2,1,1,1,,0
32,6,2,1,2,4,3,2,1,882,2,2,,,8,,6,,1,1,17,1,-9,101,-1,-1,-9,-9,-9,0,,,2,1,1,1,1,1,2,,15,1,-9,101,-9,-9,-9,-9,-9,0,,,,2,1,1,1,1,1,1,2,195,5,1,Viele Access-Points,,,,,,,,,3,2,2,1,1,2,Flugzeuge,0
31,5,2,1,4,4,3,1,1,276,2,2,,,7,,4,,1,2,,,,,,,,,,,,,,,,,,,,1,1,1,1,12,1,1,1,1,1,0,,,,1,1,1,1,1,1,1,2,800,4,2,günstig,schnell/spontan verfügbar,,,,,,,,1,1,1,2,1,1,,1
32,1,2,1,4,3,2,2,1,595,2,1,,,7,,4,,1,2,,,,,,,,,,,,,,,,,,,,1,35,-9,-9,81,-9,9,-9,-9,-9,0,,,,4,1,1,1,1,1,1,2,600,4,1,"Unkompliziert und spontan, schnell und einfach zugänglich",,,,,,,,,1,1,1,1,2,1,,1
31,4,,,,,,,,,,,,,,,,,,1,92,13,-9,-9,-9,-9,-9,-9,-9,0,,,2,1,1,1,1,1,2,,101,-9,-9,-9,-9,-9,-9,-9,-9,0,,,,-9,0,1,1,1,1,1,1,,4,1,"kostengünstig, unkompliziert, unbürokratisch",,,,,,,,,3,2,1,1,2,2,Motorrad,1
32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9
32,2,2,1,4,4,3,4,2,,1,2,2,2,7,,6,,1,1,101,101,-1,101,-9,-9,-1,1,-9,0,,,2,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,325,1,2,Preis-Leistungsverhältnis muss passen,Preis sollte sich am Markt orientieren und ggf. ein Vorteil zur bereits vorhandenen Lösung (vgl CartoGo) bieten,,,,,,,,2,2,1,1,2,1,,1
31,5,2,1,4,1,2,2,1,,2,2,,,7,,6,,1,1,101,-9,-9,-9,-9,1,-9,-9,-9,0,,,4,1,1,1,1,1,2,,101,-9,-9,-9,-9,-9,-9,-9,-9,0,,,,4,1,1,1,1,1,1,2,400,4,5,Zuverlässigkeit,Angebot ausreichend verfügbar,geringer / kein Wartungsaufwand,geringe Kosten (kostenlos eventuell),entsprechend zügiges vorankommen,,,,,5,2,2,2,2,2,Flugzeuge/ Helikopter,1
32,3,2,1,4,4,3,2,1,876,2,2,,,7,,6,,1,1,84,37,1,29,30,31,3,3,1,0,,,4,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,94,4,2,schnelle Verfügbarkeit,gefächerte Typen-/Klassenauswahl,,,,,,,,2,2,2,1,1,1,,1
31,2,2,1,3,4,2,2,1,15,1,2,,,7,,6,,1,1,101,47,-9,-9,27,28,-9,-9,-9,0,,,4,1,1,1,1,1,2,,20,10,-9,101,50,50,-9,-9,-9,0,,,,2,1,1,1,1,1,1,2,470,4,0,,,,,,,,,,2,2,1,1,2,1,,1
32,2,2,1,4,1,3,1,1,845,1,2,,,7,,6,,1,1,101,-9,-9,52,101,-9,-1,-9,-9,0,,,1,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,100,4,2,Kostengünstig ,Einfach Handhabung beim Mieten,,,,,,,,2,2,1,1,2,1,,1
32,1,2,1,3,4,3,2,1,823,2,2,,,7,,4,,1,2,,,,,,,,,,,,,,,,,,,,1,84,1,1,27,-9,-9,-9,-9,-9,0,,,,4,1,1,1,1,1,1,2,50,4,2,Ausreichend Fahrzeuge,Einfache Nutzung,,,,,,,,1,2,1,1,1,1,,1
32,2,2,1,4,4,4,2,1,162,2,2,,,7,,6,,1,1,96,91,-9,7,-9,-9,53,-9,-9,0,,,1,2,2,1,1,1,1,,2,-9,-9,101,-9,-9,12,-9,-9,0,,,,1,1,2,2,1,1,1,1,700,1,0,,,,,,,,,,3,2,2,1,2,1,,1
31,2,2,1,4,2,3,2,1,865,2,2,,,8,,6,,1,1,101,-9,-9,-9,-9,-9,-9,-9,-9,0,,,2,1,1,1,1,1,2,,101,-9,-9,-9,-9,-9,-9,-9,-9,0,,,,1,1,1,1,1,1,1,2,120,5,3,Günstig,Flexibel,Unumständlich,,,,,,,1,1,2,1,1,1,,0
32,1,2,1,4,4,2,3,1,636,2,2,,,7,,6,,1,1,101,1,1,1,1,1,2,1,1,0,,,2,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,420,5,0,,,,,,,,,,0,1,1,1,1,1,,0
1,,1,1,1,4,2,1,1,,,,,,,,,,,1,-1,18,-9,101,-9,-9,-9,-9,101,1,Flugzeug,,1,2,2,1,1,1,1,,-9,-9,-9,98,-9,-9,-9,-9,100,1,Flugzeug,,,1,1,1,1,1,1,1,2,1500,1,4,flexible Buchungsmöglichkeiten,vielfältige Auswahl,gutes Preis-Leistungs-Verhältnis,bei Fahrrädern: auch MTB,,,,,,2,2,2,1,1,1,,1
36,4,2,1,4,4,3,1,1,855,2,2,,,7,,6,,1,1,49,-9,-9,52,-9,-9,-9,-9,-9,0,,,1,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,700,1,2,Günstig,Unkompliziert ,,,,,,,,2,2,2,1,1,1,,1
32,5,2,1,4,4,3,3,1,,2,2,,,7,,6,,1,1,46,21,49,9,28,16,-9,-9,-9,0,,,2,2,2,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,300,1,2,Günstig ,Kurze Wege ,,,,,,,,1,1,1,1,2,1,,1
1,,2,1,1,4,3,1,1,766,2,2,,,8,,6,,1,1,29,-9,-9,69,87,40,-9,-9,-9,0,,,2,1,1,1,1,1,2,,1,-9,-9,101,-9,-9,-9,-9,-9,0,,,,2,1,1,1,1,1,1,2,233,1,1,Transporter für Umzug,,,,,,,,,1,2,1,1,1,1,,1
32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9
31,4,2,1,4,1,4,2,1,823,2,2,,,7,,6,"- Ich habe ein Elektroauto bestellt welches in wenigen Wochen geliefert wird. Bis dahin fahre ich noch einen Verbrenner.

- Die Wahl für mein aktuelles Fahrzeug (Diesel (-> geringer Verbrauch, bzw geringe kosten pro gefahrene KM), Kombi, zuverlässigstes Auto laut ADAC Pannenstatistik zum Zeitpunkt des Kaufes) basierte auf meinen Lebensumständen zum Zeitpunkt der Anschaffung (2016). Da sich die Lebensumstände verändert haben und mein Auto das Ende seiner Lifetime erreicht hat (ca 330.000km gefahren) habe ich hauptsächlich auf Basis der Total Cost of Ownership mich für einen Hyundai Ioniq (2020) entschieden. Umweltschutz-Betrachtungen waren für mich persönlich nicht relevant.

- Seit Ende 2019 pendle ich relativ häufig von Zuhause für einzelne Termine (Prüfungen etc) an die Uni und am gleichen Tag wieder zurück. Teilweise nutze ich aber auch meine Stube an der Uni um dort mehrere Tage zu verbringen wenn ich mehrere Veranstaltungen an aufeinander folgenden Tagen habe.

Ergänzung:
Ein persönlicher Wunsch für die Zukunft unseres Campus wäre der Aufbau einer adequaten und vor allem einfach zu nutzenden Ladeinfrastruktur für Elektrofahrzeuge und Plugin-Hybride.",1,1,92,-9,-9,9,-9,-9,-9,-9,-9,0,,,4,1,1,1,1,1,2,,101,-9,-9,-9,-9,-9,-9,-9,-9,0,,,,4,1,1,1,1,1,1,2,60,5,0,,,,,,,,,,1,2,1,1,1,1,,0
31,4,2,1,4,4,2,2,2,818,-9,-9,4,1,8,,8,"Es wäre mir ernsthaft ein Dorn im Auge, wenn man einen autonomen Shuttle an der UniBw M installieren würde - und dafür auch noch Forschungsgelder nutzt. Ein Großteil der Beschäftigten hat einen sedentären, inaktiven Lebensstil. So interessant das aus technischer Sicht vielleicht sein mag, wiegt für mich der gesundheitliche Aspekt eines kurzen Spazierganges schwerer als vielleicht 5 Minuten Zeitersparnis.

Hier sollte den Mitarbeitern besser die komfortable, kostenfreie Nutzung von Fahrrädern sichergestellt werden.

Ein Sharing Konzept für Pendelfahrten zwischen Uni und Wohnort befürworte ich zu 100%.",-9,1,4,-9,-9,-9,98,-9,-9,-9,-9,0,,,5,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,7,4,3,unkomplizierte Buchung,flexible Nutzung,kostengünstig,,,,,,,1,2,1,1,1,1,,1
31,6,2,1,4,4,2,1,2,850,2,2,1,2,4,,6,,3,1,101,-9,-9,-9,-9,-9,-9,-9,-9,0,,,5,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,95,5,1,Kostengünstig,,,,,,,,,1,1,1,1,2,1,,0
32,6,2,1,4,3,3,1,2,855,2,2,1,2,8,,7,"Ich halte Batteriefahrzeuge für nicht zielführend, alternative Treibstoffe wie Wasserstoff oder Synthetische Treibstoffe dagen schon. Sobald die entsprechende Infrastruktur steht, würde ich bei annehmbaren Preisen auf so ein Fahrzeug umsteigen. 
Unabhängig von meiner Haltung zu Batteriefahrzeugen muss das Ladenetz weiter ausgebaut werden, und eine sichere Stromversorgung gewährleistet sein. Stichwort Energielücke.",3,2,,,,,,,,,,,,,,,,,,,,1,98,-9,-9,3,-9,-9,-9,-9,-9,0,,,,5,1,1,1,1,1,1,2,14,4,4,"Pendelfunktion: Auto/Scooter abends nach hause fahren, morgens wiederkehren, tagsüber das Fahrzeug freistellen","Dauerreservierung für bestimmte Zeitslots, Beispiel Pendeln",Hygienekonzept,Tank- Ladezustandüberwachung,,,,,,3,2,1,2,2,1,,1
