zeit,zaehlstelle,gesamt
2017-06-17 02:00:00,Kreuther,0
2017-06-17 02:00:00,Margareten,11
2017-06-17 02:00:00,Olympia,12
2017-06-17 03:00:00,Arnulf,2
2017-06-17 03:00:00,Erhardt,23
2017-06-17 03:00:00,Hirsch,1
2017-06-17 03:00:00,Kreuther,2
2017-06-17 03:00:00,Margareten,8
2017-06-17 03:00:00,Olympia,8
2017-06-17 04:00:00,Arnulf,5
2017-06-17 04:00:00,Erhardt,16
2017-06-17 04:00:00,Hirsch,1
2017-06-17 04:00:00,Kreuther,0
2017-06-17 04:00:00,Margareten,4
2017-06-17 04:00:00,Olympia,2
2017-06-17 05:00:00,Arnulf,3
2017-06-17 05:00:00,Erhardt,19
2017-06-17 05:00:00,Hirsch,6
2017-06-17 05:00:00,Kreuther,1
2017-06-17 05:00:00,Margareten,10
2017-06-17 05:00:00,Olympia,2
2017-06-17 06:00:00,Arnulf,16
2017-06-17 06:00:00,Erhardt,24
2017-06-17 06:00:00,Hirsch,5
2017-06-17 06:00:00,Kreuther,0
2017-06-17 06:00:00,Margareten,12
2017-06-17 06:00:00,Olympia,1
2017-06-17 07:00:00,Arnulf,30
2017-06-17 07:00:00,Erhardt,39
2017-06-17 07:00:00,Hirsch,13
2017-06-17 07:00:00,Kreuther,1
2017-06-17 07:00:00,Margareten,21
2017-06-17 07:00:00,Olympia,11
2017-06-17 08:00:00,Arnulf,32
2017-06-17 08:00:00,Erhardt,58
2017-06-17 08:00:00,Hirsch,11
2017-06-17 08:00:00,Kreuther,2
2017-06-17 08:00:00,Margareten,54
2017-06-17 08:00:00,Olympia,13
2017-06-17 09:00:00,Arnulf,53
2017-06-17 09:00:00,Erhardt,111
2017-06-17 09:00:00,Hirsch,31
2017-06-17 09:00:00,Kreuther,4
2017-06-17 09:00:00,Margareten,90
2017-06-17 09:00:00,Olympia,36
2017-06-17 10:00:00,Arnulf,68
2017-06-17 10:00:00,Erhardt,171
2017-06-17 10:00:00,Hirsch,44
2017-06-17 10:00:00,Kreuther,11
2017-06-17 10:00:00,Margareten,154
2017-06-17 10:00:00,Olympia,71
2017-06-17 11:00:00,Arnulf,80
2017-06-17 11:00:00,Erhardt,245
2017-06-17 11:00:00,Hirsch,71
2017-06-17 11:00:00,Kreuther,6
2017-06-17 11:00:00,Margareten,206
2017-06-17 11:00:00,Olympia,84
2017-06-17 12:00:00,Arnulf,87
2017-06-17 12:00:00,Erhardt,212
2017-06-17 12:00:00,Hirsch,69
2017-06-17 12:00:00,Kreuther,21
2017-06-17 12:00:00,Margareten,221
2017-06-17 12:00:00,Olympia,109
2017-06-17 13:00:00,Arnulf,99
2017-06-17 13:00:00,Erhardt,318
2017-06-17 13:00:00,Hirsch,95
2017-06-17 13:00:00,Kreuther,18
2017-06-17 13:00:00,Margareten,173
2017-06-17 13:00:00,Olympia,148
2017-06-17 14:00:00,Arnulf,96
2017-06-17 14:00:00,Erhardt,377
2017-06-17 14:00:00,Hirsch,77
2017-06-17 14:00:00,Kreuther,24
2017-06-17 14:00:00,Margareten,170
2017-06-17 14:00:00,Olympia,148
2017-06-17 15:00:00,Arnulf,99
2017-06-17 15:00:00,Erhardt,361
2017-06-17 15:00:00,Hirsch,81
2017-06-17 15:00:00,Kreuther,20
2017-06-17 15:00:00,Margareten,191
2017-06-17 15:00:00,Olympia,191
2017-06-17 16:00:00,Arnulf,95
2017-06-17 16:00:00,Erhardt,344
2017-06-17 16:00:00,Hirsch,97
2017-06-17 16:00:00,Kreuther,34
2017-06-17 16:00:00,Margareten,218
2017-06-17 16:00:00,Olympia,180
2017-06-17 17:00:00,Arnulf,97
2017-06-17 17:00:00,Erhardt,434
2017-06-17 17:00:00,Hirsch,81
2017-06-17 17:00:00,Kreuther,21
2017-06-17 17:00:00,Margareten,205
2017-06-17 17:00:00,Olympia,183
2017-06-17 18:00:00,Arnulf,81
2017-06-17 18:00:00,Erhardt,406
2017-06-17 18:00:00,Hirsch,67
2017-06-17 18:00:00,Kreuther,25
2017-06-17 18:00:00,Margareten,197
2017-06-17 18:00:00,Olympia,189
2017-06-17 19:00:00,Arnulf,68
2017-06-17 19:00:00,Erhardt,319
2017-06-17 19:00:00,Hirsch,84
2017-06-17 19:00:00,Kreuther,29
2017-06-17 19:00:00,Margareten,190
2017-06-17 19:00:00,Olympia,170
2017-06-17 20:00:00,Arnulf,64
2017-06-17 20:00:00,Erhardt,307
2017-06-17 20:00:00,Hirsch,57
2017-06-17 20:00:00,Kreuther,11
2017-06-17 20:00:00,Margareten,181
2017-06-17 20:00:00,Olympia,140
2017-06-17 21:00:00,Arnulf,56
2017-06-17 21:00:00,Erhardt,212
2017-06-17 21:00:00,Hirsch,39
2017-06-17 21:00:00,Kreuther,10
2017-06-17 21:00:00,Margareten,115
2017-06-17 21:00:00,Olympia,90
2017-06-17 22:00:00,Arnulf,36
2017-06-17 22:00:00,Erhardt,185
2017-06-17 22:00:00,Hirsch,34
2017-06-17 22:00:00,Kreuther,9
2017-06-17 22:00:00,Margareten,61
2017-06-17 22:00:00,Olympia,45
2017-06-17 23:00:00,Arnulf,36
2017-06-17 23:00:00,Erhardt,164
2017-06-17 23:00:00,Hirsch,15
2017-06-17 23:00:00,Kreuther,8
2017-06-17 23:00:00,Margareten,62
2017-06-17 23:00:00,Olympia,23
2017-06-18 00:00:00,Arnulf,20
2017-06-18 00:00:00,Erhardt,90
2017-06-18 00:00:00,Hirsch,11
2017-06-18 00:00:00,Kreuther,0
2017-06-18 00:00:00,Margareten,38
2017-06-18 00:00:00,Olympia,34
2017-06-18 01:00:00,Arnulf,11
2017-06-18 01:00:00,Erhardt,86
2017-06-18 01:00:00,Hirsch,13
2017-06-18 01:00:00,Kreuther,1
2017-06-18 01:00:00,Margareten,44
2017-06-18 01:00:00,Olympia,8
2017-06-18 02:00:00,Arnulf,8
2017-06-18 02:00:00,Erhardt,45
2017-06-18 02:00:00,Hirsch,7
2017-06-18 02:00:00,Kreuther,0
2017-06-18 02:00:00,Margareten,35
2017-06-18 02:00:00,Olympia,6
2017-06-18 03:00:00,Arnulf,5
2017-06-18 03:00:00,Erhardt,25
2017-06-18 03:00:00,Hirsch,8
2017-06-18 03:00:00,Kreuther,0
2017-06-18 03:00:00,Margareten,5
2017-06-18 03:00:00,Olympia,5
2017-06-18 04:00:00,Arnulf,5
2017-06-18 04:00:00,Erhardt,23
2017-06-18 04:00:00,Hirsch,3
2017-06-18 04:00:00,Kreuther,1
2017-06-18 04:00:00,Margareten,7
2017-06-18 04:00:00,Olympia,0
2017-06-18 05:00:00,Arnulf,6
2017-06-18 05:00:00,Erhardt,11
2017-06-18 05:00:00,Hirsch,6
2017-06-18 05:00:00,Kreuther,1
2017-06-18 05:00:00,Margareten,9
2017-06-18 05:00:00,Olympia,3
2017-06-18 06:00:00,Arnulf,8
2017-06-18 06:00:00,Erhardt,25
2017-06-18 06:00:00,Hirsch,8
2017-06-18 06:00:00,Kreuther,1
2017-06-18 06:00:00,Margareten,6
2017-06-18 06:00:00,Olympia,1
2017-06-18 07:00:00,Arnulf,18
2017-06-18 07:00:00,Erhardt,26
2017-06-18 07:00:00,Hirsch,6
2017-06-18 07:00:00,Kreuther,0
2017-06-18 07:00:00,Margareten,14
2017-06-18 07:00:00,Olympia,8
2017-06-18 08:00:00,Arnulf,16
2017-06-18 08:00:00,Erhardt,47
2017-06-18 08:00:00,Hirsch,14
2017-06-18 08:00:00,Kreuther,5
2017-06-18 08:00:00,Margareten,31
2017-06-18 08:00:00,Olympia,18
2017-06-18 09:00:00,Arnulf,34
2017-06-18 09:00:00,Erhardt,107
2017-06-18 09:00:00,Hirsch,28
2017-06-18 09:00:00,Kreuther,8
2017-06-18 09:00:00,Margareten,62
2017-06-18 09:00:00,Olympia,45
2017-06-18 10:00:00,Arnulf,64
2017-06-18 10:00:00,Erhardt,189
2017-06-18 10:00:00,Hirsch,61
2017-06-18 10:00:00,Kreuther,5
2017-06-18 10:00:00,Margareten,113
2017-06-18 10:00:00,Olympia,109
2017-06-18 11:00:00,Arnulf,80
2017-06-18 11:00:00,Erhardt,272
2017-06-18 11:00:00,Hirsch,75
2017-06-18 11:00:00,Kreuther,14
2017-06-18 11:00:00,Margareten,176
2017-06-18 11:00:00,Olympia,149
2017-06-18 12:00:00,Arnulf,75
2017-06-18 12:00:00,Erhardt,362
2017-06-18 12:00:00,Hirsch,99
2017-06-18 12:00:00,Kreuther,19
2017-06-18 12:00:00,Margareten,193
2017-06-18 12:00:00,Olympia,224
2017-06-18 13:00:00,Arnulf,87
2017-06-18 13:00:00,Erhardt,484
2017-06-18 13:00:00,Hirsch,114
2017-06-18 13:00:00,Kreuther,23
2017-06-18 13:00:00,Margareten,216
2017-06-18 13:00:00,Olympia,213
2017-06-18 14:00:00,Arnulf,102
2017-06-18 14:00:00,Erhardt,499
2017-06-18 14:00:00,Hirsch,135
2017-06-18 14:00:00,Kreuther,29
2017-06-18 14:00:00,Margareten,217
2017-06-18 14:00:00,Olympia,251
2017-06-18 15:00:00,Arnulf,110
2017-06-18 15:00:00,Erhardt,598
2017-06-18 15:00:00,Hirsch,130
2017-06-18 15:00:00,Kreuther,35
2017-06-18 15:00:00,Margareten,275
2017-06-18 15:00:00,Olympia,311
2017-06-18 16:00:00,Arnulf,105
2017-06-18 16:00:00,Erhardt,586
2017-06-18 16:00:00,Hirsch,128
2017-06-18 16:00:00,Kreuther,47
2017-06-18 16:00:00,Margareten,255
2017-06-18 16:00:00,Olympia,314
2017-06-18 17:00:00,Arnulf,84
2017-06-18 17:00:00,Erhardt,576
2017-06-18 17:00:00,Hirsch,146
2017-06-18 17:00:00,Kreuther,44
2017-06-18 17:00:00,Margareten,241
2017-06-18 17:00:00,Olympia,355
2017-06-18 18:00:00,Arnulf,75
2017-06-18 18:00:00,Erhardt,613
2017-06-18 18:00:00,Hirsch,151
2017-06-18 18:00:00,Kreuther,23
2017-06-18 18:00:00,Margareten,292
2017-06-18 18:00:00,Olympia,283
2017-06-18 19:00:00,Arnulf,66
2017-06-18 19:00:00,Erhardt,485
2017-06-18 19:00:00,Hirsch,113
2017-06-18 19:00:00,Kreuther,30
2017-06-18 19:00:00,Margareten,277
2017-06-18 19:00:00,Olympia,239
2017-06-18 20:00:00,Arnulf,81
2017-06-18 20:00:00,Erhardt,396
2017-06-18 20:00:00,Hirsch,94
2017-06-18 20:00:00,Kreuther,18
2017-06-18 20:00:00,Margareten,220
2017-06-18 20:00:00,Olympia,197
2017-06-18 21:00:00,Arnulf,62
2017-06-18 21:00:00,Erhardt,223
2017-06-18 21:00:00,Hirsch,60
2017-06-18 21:00:00,Kreuther,9
2017-06-18 21:00:00,Margareten,139
2017-06-18 21:00:00,Olympia,150
2017-06-18 22:00:00,Arnulf,49
2017-06-18 22:00:00,Erhardt,163
2017-06-18 22:00:00,Hirsch,23
2017-06-18 22:00:00,Kreuther,4
2017-06-18 22:00:00,Margareten,92
2017-06-18 22:00:00,Olympia,127
2017-06-18 23:00:00,Arnulf,25
2017-06-18 23:00:00,Erhardt,95
2017-06-18 23:00:00,Hirsch,11
2017-06-18 23:00:00,Kreuther,1
2017-06-18 23:00:00,Margareten,45
2017-06-18 23:00:00,Olympia,29
2017-06-19 00:00:00,Arnulf,22
2017-06-19 00:00:00,Erhardt,96
2017-06-19 00:00:00,Hirsch,7
2017-06-19 00:00:00,Kreuther,0
2017-06-19 00:00:00,Margareten,40
2017-06-19 00:00:00,Olympia,68
2017-06-19 01:00:00,Arnulf,3
2017-06-19 01:00:00,Erhardt,20
2017-06-19 01:00:00,Hirsch,1
2017-06-19 01:00:00,Kreuther,2
2017-06-19 01:00:00,Margareten,7
2017-06-19 01:00:00,Olympia,8
2017-06-19 02:00:00,Arnulf,5
2017-06-19 02:00:00,Erhardt,5
2017-06-19 02:00:00,Hirsch,0
2017-06-19 02:00:00,Kreuther,2
2017-06-19 02:00:00,Margareten,2
2017-06-19 02:00:00,Olympia,2
2017-06-19 03:00:00,Arnulf,3
2017-06-19 03:00:00,Erhardt,3
2017-06-19 03:00:00,Hirsch,0
2017-06-19 03:00:00,Kreuther,2
2017-06-19 03:00:00,Margareten,1
2017-06-19 03:00:00,Olympia,1
2017-06-19 04:00:00,Arnulf,4
2017-06-19 04:00:00,Erhardt,5
2017-06-19 04:00:00,Hirsch,1
2017-06-19 04:00:00,Kreuther,1
2017-06-19 04:00:00,Margareten,2
2017-06-19 04:00:00,Olympia,1
2017-06-19 05:00:00,Arnulf,8
2017-06-19 05:00:00,Erhardt,13
2017-06-19 05:00:00,Hirsch,5
2017-06-19 05:00:00,Kreuther,3
2017-06-19 05:00:00,Margareten,12
2017-06-19 05:00:00,Olympia,10
2017-06-19 06:00:00,Arnulf,42
2017-06-19 06:00:00,Erhardt,73
2017-06-19 06:00:00,Hirsch,57
2017-06-19 06:00:00,Kreuther,7
2017-06-19 06:00:00,Margareten,55
2017-06-19 06:00:00,Olympia,42
2017-06-19 07:00:00,Arnulf,135
2017-06-19 07:00:00,Erhardt,295
2017-06-19 07:00:00,Hirsch,210
2017-06-19 07:00:00,Kreuther,32
2017-06-19 07:00:00,Margareten,228
2017-06-19 07:00:00,Olympia,150
2017-06-19 08:00:00,Arnulf,293
2017-06-19 08:00:00,Erhardt,772
2017-06-19 08:00:00,Hirsch,460
2017-06-19 08:00:00,Kreuther,56
2017-06-19 08:00:00,Margareten,521
2017-06-19 08:00:00,Olympia,324
2017-06-19 09:00:00,Arnulf,260
2017-06-19 09:00:00,Erhardt,643
2017-06-19 09:00:00,Hirsch,257
2017-06-19 09:00:00,Kreuther,33
2017-06-19 09:00:00,Margareten,394
2017-06-19 09:00:00,Olympia,219
2017-06-19 10:00:00,Arnulf,84
2017-06-19 10:00:00,Erhardt,315
2017-06-19 10:00:00,Hirsch,88
2017-06-19 10:00:00,Kreuther,20
2017-06-19 10:00:00,Margareten,214
2017-06-19 10:00:00,Olympia,105
2017-06-19 11:00:00,Arnulf,80
2017-06-19 11:00:00,Erhardt,251
2017-06-19 11:00:00,Hirsch,47
2017-06-19 11:00:00,Kreuther,13
2017-06-19 11:00:00,Margareten,183
2017-06-19 11:00:00,Olympia,63
2017-06-19 12:00:00,Arnulf,98
2017-06-19 12:00:00,Erhardt,224
2017-06-19 12:00:00,Hirsch,50
2017-06-19 12:00:00,Kreuther,17
2017-06-19 12:00:00,Margareten,184
2017-06-19 12:00:00,Olympia,83
2017-06-19 13:00:00,Arnulf,78
2017-06-19 13:00:00,Erhardt,276
2017-06-19 13:00:00,Hirsch,77
2017-06-19 13:00:00,Kreuther,24
2017-06-19 13:00:00,Margareten,202
2017-06-19 13:00:00,Olympia,107
2017-06-19 14:00:00,Arnulf,100
2017-06-19 14:00:00,Erhardt,323
2017-06-19 14:00:00,Hirsch,77
2017-06-19 14:00:00,Kreuther,20
2017-06-19 14:00:00,Margareten,225
2017-06-19 14:00:00,Olympia,110
2017-06-19 15:00:00,Arnulf,84
2017-06-19 15:00:00,Erhardt,400
2017-06-19 15:00:00,Hirsch,100
2017-06-19 15:00:00,Kreuther,22
2017-06-19 15:00:00,Margareten,277
2017-06-19 15:00:00,Olympia,127
2017-06-19 16:00:00,Arnulf,140
2017-06-19 16:00:00,Erhardt,468
2017-06-19 16:00:00,Hirsch,186
2017-06-19 16:00:00,Kreuther,30
2017-06-19 16:00:00,Margareten,345
2017-06-19 16:00:00,Olympia,183
2017-06-19 17:00:00,Arnulf,205
2017-06-19 17:00:00,Erhardt,614
2017-06-19 17:00:00,Hirsch,254
2017-06-19 17:00:00,Kreuther,46
2017-06-19 17:00:00,Margareten,391
2017-06-19 17:00:00,Olympia,302
2017-06-19 18:00:00,Arnulf,242
2017-06-19 18:00:00,Erhardt,893
2017-06-19 18:00:00,Hirsch,284
2017-06-19 18:00:00,Kreuther,63
2017-06-19 18:00:00,Margareten,526
2017-06-19 18:00:00,Olympia,383
2017-06-19 19:00:00,Arnulf,190
2017-06-19 19:00:00,Erhardt,823
2017-06-19 19:00:00,Hirsch,231
2017-06-19 19:00:00,Kreuther,39
2017-06-19 19:00:00,Margareten,484
2017-06-19 19:00:00,Olympia,377
2017-06-19 20:00:00,Arnulf,92
2017-06-19 20:00:00,Erhardt,543
2017-06-19 20:00:00,Hirsch,129
2017-06-19 20:00:00,Kreuther,29
2017-06-19 20:00:00,Margareten,329
2017-06-19 20:00:00,Olympia,338
2017-06-19 21:00:00,Arnulf,70
2017-06-19 21:00:00,Erhardt,365
2017-06-19 21:00:00,Hirsch,77
2017-06-19 21:00:00,Kreuther,19
2017-06-19 21:00:00,Margareten,213
2017-06-19 21:00:00,Olympia,282
2017-06-19 22:00:00,Arnulf,80
2017-06-19 22:00:00,Erhardt,290
2017-06-19 22:00:00,Hirsch,46
2017-06-19 22:00:00,Kreuther,12
2017-06-19 22:00:00,Margareten,137
2017-06-19 22:00:00,Olympia,158
2017-06-19 23:00:00,Arnulf,52
2017-06-19 23:00:00,Erhardt,261
2017-06-19 23:00:00,Hirsch,26
2017-06-19 23:00:00,Kreuther,3
2017-06-19 23:00:00,Margareten,88
2017-06-19 23:00:00,Olympia,43
2017-06-20 00:00:00,Arnulf,36
2017-06-20 00:00:00,Erhardt,108
2017-06-20 00:00:00,Hirsch,11
2017-06-20 00:00:00,Kreuther,3
2017-06-20 00:00:00,Margareten,41
2017-06-20 00:00:00,Olympia,38
2017-06-20 01:00:00,Arnulf,15
2017-06-20 01:00:00,Erhardt,42
2017-06-20 01:00:00,Hirsch,2
2017-06-20 01:00:00,Kreuther,1
2017-06-20 01:00:00,Margareten,14
2017-06-20 01:00:00,Olympia,16
2017-06-20 02:00:00,Arnulf,11
2017-06-20 02:00:00,Erhardt,15
2017-06-20 02:00:00,Hirsch,2
2017-06-20 02:00:00,Kreuther,0
2017-06-20 02:00:00,Margareten,5
2017-06-20 02:00:00,Olympia,5
2017-06-20 03:00:00,Arnulf,8
2017-06-20 03:00:00,Erhardt,6
2017-06-20 03:00:00,Hirsch,0
2017-06-20 03:00:00,Kreuther,3
2017-06-20 03:00:00,Margareten,1
2017-06-20 03:00:00,Olympia,1
2017-06-20 04:00:00,Arnulf,6
2017-06-20 04:00:00,Erhardt,6
2017-06-20 04:00:00,Hirsch,2
2017-06-20 04:00:00,Kreuther,0
2017-06-20 04:00:00,Margareten,2
2017-06-20 04:00:00,Olympia,3
2017-06-20 05:00:00,Arnulf,19
2017-06-20 05:00:00,Erhardt,17
2017-06-20 05:00:00,Hirsch,7
2017-06-20 05:00:00,Kreuther,2
2017-06-20 05:00:00,Margareten,14
2017-06-20 05:00:00,Olympia,13
2017-06-20 06:00:00,Arnulf,35
2017-06-20 06:00:00,Erhardt,86
2017-06-20 06:00:00,Hirsch,65
2017-06-20 06:00:00,Kreuther,7
2017-06-20 06:00:00,Margareten,77
2017-06-20 06:00:00,Olympia,43
2017-06-20 07:00:00,Arnulf,139
2017-06-20 07:00:00,Erhardt,366
2017-06-20 07:00:00,Hirsch,219
2017-06-20 07:00:00,Kreuther,26
2017-06-20 07:00:00,Margareten,239
2017-06-20 07:00:00,Olympia,169
2017-06-20 08:00:00,Arnulf,314
2017-06-20 08:00:00,Erhardt,811
2017-06-20 08:00:00,Hirsch,505
2017-06-20 08:00:00,Kreuther,62
2017-06-20 08:00:00,Margareten,627
2017-06-20 08:00:00,Olympia,361
2017-06-20 09:00:00,Arnulf,260
2017-06-20 09:00:00,Erhardt,767
2017-06-20 09:00:00,Hirsch,274
2017-06-20 09:00:00,Kreuther,39
2017-06-20 09:00:00,Margareten,420
2017-06-20 09:00:00,Olympia,286
2017-06-20 10:00:00,Arnulf,98
2017-06-20 10:00:00,Erhardt,353
2017-06-20 10:00:00,Hirsch,93
2017-06-20 10:00:00,Kreuther,21
2017-06-20 10:00:00,Margareten,218
2017-06-20 10:00:00,Olympia,103
2017-06-20 11:00:00,Arnulf,69
2017-06-20 11:00:00,Erhardt,240
2017-06-20 11:00:00,Hirsch,50
2017-06-20 11:00:00,Kreuther,13
2017-06-20 11:00:00,Margareten,155
2017-06-20 11:00:00,Olympia,93
2017-06-20 12:00:00,Arnulf,105
2017-06-20 12:00:00,Erhardt,316
2017-06-20 12:00:00,Hirsch,55
2017-06-20 12:00:00,Kreuther,20
2017-06-20 12:00:00,Margareten,178
2017-06-20 12:00:00,Olympia,110
2017-06-20 13:00:00,Arnulf,98
2017-06-20 13:00:00,Erhardt,339
2017-06-20 13:00:00,Hirsch,59
2017-06-20 13:00:00,Kreuther,11
2017-06-20 13:00:00,Margareten,202
2017-06-20 13:00:00,Olympia,96
2017-06-20 14:00:00,Arnulf,99
2017-06-20 14:00:00,Erhardt,331
2017-06-20 14:00:00,Hirsch,71
2017-06-20 14:00:00,Kreuther,15
2017-06-20 14:00:00,Margareten,196
2017-06-20 14:00:00,Olympia,111
2017-06-20 15:00:00,Arnulf,99
2017-06-20 15:00:00,Erhardt,367
2017-06-20 15:00:00,Hirsch,99
2017-06-20 15:00:00,Kreuther,18
2017-06-20 15:00:00,Margareten,313
2017-06-20 15:00:00,Olympia,133
2017-06-20 16:00:00,Arnulf,156
2017-06-20 16:00:00,Erhardt,508
2017-06-20 16:00:00,Hirsch,187
2017-06-20 16:00:00,Kreuther,26
2017-06-20 16:00:00,Margareten,389
2017-06-20 16:00:00,Olympia,244
2017-06-20 17:00:00,Arnulf,211
2017-06-20 17:00:00,Erhardt,612
2017-06-20 17:00:00,Hirsch,232
2017-06-20 17:00:00,Kreuther,41
2017-06-20 17:00:00,Margareten,383
2017-06-20 17:00:00,Olympia,260
2017-06-20 18:00:00,Arnulf,245
2017-06-20 18:00:00,Erhardt,802
2017-06-20 18:00:00,Hirsch,281
2017-06-20 18:00:00,Kreuther,51
2017-06-20 18:00:00,Margareten,478
2017-06-20 18:00:00,Olympia,395
2017-06-20 19:00:00,Arnulf,169
2017-06-20 19:00:00,Erhardt,824
2017-06-20 19:00:00,Hirsch,221
2017-06-20 19:00:00,Kreuther,46
2017-06-20 19:00:00,Margareten,401
2017-06-20 19:00:00,Olympia,337
2017-06-20 20:00:00,Arnulf,103
2017-06-20 20:00:00,Erhardt,543
2017-06-20 20:00:00,Hirsch,133
2017-06-20 20:00:00,Kreuther,22
2017-06-20 20:00:00,Margareten,289
2017-06-20 20:00:00,Olympia,291
2017-06-20 21:00:00,Arnulf,86
2017-06-20 21:00:00,Erhardt,375
2017-06-20 21:00:00,Hirsch,80
2017-06-20 21:00:00,Kreuther,18
2017-06-20 21:00:00,Margareten,192
2017-06-20 21:00:00,Olympia,234
2017-06-20 22:00:00,Arnulf,75
2017-06-20 22:00:00,Erhardt,319
2017-06-20 22:00:00,Hirsch,46
2017-06-20 22:00:00,Kreuther,12
2017-06-20 22:00:00,Margareten,145
2017-06-20 22:00:00,Olympia,149
2017-06-20 23:00:00,Arnulf,50
2017-06-20 23:00:00,Erhardt,270
2017-06-20 23:00:00,Hirsch,21
2017-06-20 23:00:00,Kreuther,5
2017-06-20 23:00:00,Margareten,93
2017-06-20 23:00:00,Olympia,54
2017-06-21 00:00:00,Arnulf,21
2017-06-21 00:00:00,Erhardt,109
2017-06-21 00:00:00,Hirsch,8
2017-06-21 00:00:00,Kreuther,4
2017-06-21 00:00:00,Margareten,63
2017-06-21 00:00:00,Olympia,64
2017-06-21 01:00:00,Arnulf,10
2017-06-21 01:00:00,Erhardt,50
2017-06-21 01:00:00,Hirsch,5
2017-06-21 01:00:00,Kreuther,1
2017-06-21 01:00:00,Margareten,23
2017-06-21 01:00:00,Olympia,4
2017-06-21 02:00:00,Arnulf,9
2017-06-21 02:00:00,Erhardt,27
2017-06-21 02:00:00,Hirsch,3
2017-06-21 02:00:00,Kreuther,5
2017-06-21 02:00:00,Margareten,6
2017-06-21 02:00:00,Olympia,5
2017-06-21 03:00:00,Arnulf,3
2017-06-21 03:00:00,Erhardt,3
2017-06-21 03:00:00,Hirsch,1
2017-06-21 03:00:00,Kreuther,1
2017-06-21 03:00:00,Margareten,3
2017-06-21 03:00:00,Olympia,1
2017-06-21 04:00:00,Arnulf,3
2017-06-21 04:00:00,Erhardt,6
2017-06-21 04:00:00,Hirsch,3
2017-06-21 04:00:00,Kreuther,0
2017-06-21 04:00:00,Margareten,2
2017-06-21 04:00:00,Olympia,3
2017-06-21 05:00:00,Arnulf,12
2017-06-21 05:00:00,Erhardt,21
2017-06-21 05:00:00,Hirsch,4
2017-06-21 05:00:00,Kreuther,3
2017-06-21 05:00:00,Margareten,14
2017-06-21 05:00:00,Olympia,12
2017-06-21 06:00:00,Arnulf,49
2017-06-21 06:00:00,Erhardt,75
2017-06-21 06:00:00,Hirsch,55
2017-06-21 06:00:00,Kreuther,3
2017-06-21 06:00:00,Margareten,62
2017-06-21 06:00:00,Olympia,48
2017-06-21 07:00:00,Arnulf,145
2017-06-21 07:00:00,Erhardt,306
2017-06-21 07:00:00,Hirsch,195
2017-06-21 07:00:00,Kreuther,20
2017-06-21 07:00:00,Margareten,215
2017-06-21 07:00:00,Olympia,142
2017-06-21 08:00:00,Arnulf,281
2017-06-21 08:00:00,Erhardt,801
2017-06-21 08:00:00,Hirsch,433
2017-06-21 08:00:00,Kreuther,54
2017-06-21 08:00:00,Margareten,595
2017-06-21 08:00:00,Olympia,346
2017-06-21 09:00:00,Arnulf,246
2017-06-21 09:00:00,Erhardt,740
2017-06-21 09:00:00,Hirsch,250
2017-06-21 09:00:00,Kreuther,35
2017-06-21 09:00:00,Margareten,408
2017-06-21 09:00:00,Olympia,257
2017-06-21 10:00:00,Arnulf,115
2017-06-21 10:00:00,Erhardt,341
2017-06-21 10:00:00,Hirsch,92
2017-06-21 10:00:00,Kreuther,18
2017-06-21 10:00:00,Margareten,203
2017-06-21 10:00:00,Olympia,125
2017-06-21 11:00:00,Arnulf,81
2017-06-21 11:00:00,Erhardt,201
2017-06-21 11:00:00,Hirsch,56
2017-06-21 11:00:00,Kreuther,16
2017-06-21 11:00:00,Margareten,193
2017-06-21 11:00:00,Olympia,91
2017-06-21 12:00:00,Arnulf,98
2017-06-21 12:00:00,Erhardt,300
2017-06-21 12:00:00,Hirsch,76
2017-06-21 12:00:00,Kreuther,16
2017-06-21 12:00:00,Margareten,166
2017-06-21 12:00:00,Olympia,100
2017-06-21 13:00:00,Arnulf,97
2017-06-21 13:00:00,Erhardt,275
2017-06-21 13:00:00,Hirsch,64
2017-06-21 13:00:00,Kreuther,16
2017-06-21 13:00:00,Margareten,215
2017-06-21 13:00:00,Olympia,113
2017-06-21 14:00:00,Arnulf,92
2017-06-21 14:00:00,Erhardt,301
2017-06-21 14:00:00,Hirsch,80
2017-06-21 14:00:00,Kreuther,19
2017-06-21 14:00:00,Margareten,207
2017-06-21 14:00:00,Olympia,114
2017-06-21 15:00:00,Arnulf,81
2017-06-21 15:00:00,Erhardt,344
2017-06-21 15:00:00,Hirsch,94
2017-06-21 15:00:00,Kreuther,12
2017-06-21 15:00:00,Margareten,259
2017-06-21 15:00:00,Olympia,167
2017-06-21 16:00:00,Arnulf,144
2017-06-21 16:00:00,Erhardt,428
2017-06-21 16:00:00,Hirsch,156
2017-06-21 16:00:00,Kreuther,31
2017-06-21 16:00:00,Margareten,317
2017-06-21 16:00:00,Olympia,200
2017-06-21 17:00:00,Arnulf,211
2017-06-21 17:00:00,Erhardt,585
2017-06-21 17:00:00,Hirsch,220
2017-06-21 17:00:00,Kreuther,31
2017-06-21 17:00:00,Margareten,359
2017-06-21 17:00:00,Olympia,335
2017-06-21 18:00:00,Arnulf,248
2017-06-21 18:00:00,Erhardt,858
2017-06-21 18:00:00,Hirsch,296
2017-06-21 18:00:00,Kreuther,50
2017-06-21 18:00:00,Margareten,491
2017-06-21 18:00:00,Olympia,409
2017-06-21 19:00:00,Arnulf,196
